track_id;track_name;duration_ms;album_name;album_type;artist_name;track_popularity;explicit;artist_genres;album_genres;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechness;tempo;time_signature;valence;played_at;date;datetime
1bLOcaLu5BxFcF6CHYaaba;Run The World;176127;Time;album;CAZZETTE;47;FALSE;big room, complextro, edm, electro house, house, pop, progressive electro house, progressive house, tropical house;;0.005420;0.685;0.617;0.185000;8;0.1330;-8.281;1;0.0373;124.92;4;0.189;2018-07-08T16:54:37.437Z;08/07/18;16:54:37
0t7szxjCNe2CCnlmIihHwS;Luanne;207493;4 [Expanded];album;Foreigner;40;FALSE;album rock, classic rock, hard rock, mellow gold, rock, soft rock;;0.002950;0.600;0.869;0.000000;2;0.1200;-5.362;1;0.0411;141.133;4;0.784;2018-07-08T16:56:51.409Z;08/07/18;16:56:51
2S5H2pKuM6lgLC00VVKCZD;Portami con te;181316;Portami con te;single;Boomdabash;63;FALSE;;;0.03910000;0.69200000;0.71700000;0.00000000;0;0.09470000;-5.5;1;0.07130000;96.259;4;0.61600000;2018-05-30T16:57:10.074Z;30/05/18;16:57:10
6ClEErrTmd3GzRqGiCEC8G;Leave (Get Out) - Recorded at Metropolis Studios, London;195920;Spotify Singles;single;Anne-Marie;42;FALSE;;;0.85300000;0.48400000;0.38100000;0.00000000;2;0.11900000;-6.815;0;0.05410000;169.506;4;0.64400000;2018-06-01T16:58:00.904Z;01/06/18;16:58:00
2F6FfZ4w8z3eJpSxPotVO5;Falling Away from Me;270920;Issues;album;Korn;71;TRUE;alternative metal, funk metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.000140;0.468;0.769;0.001240;4;0.2710;-7.036;1;0.0410;104.102;4;0.170;2018-06-29T16:59:30.349Z;29/06/18;16:59:30
2Hg2uP2Udt0PIEZiPbfV26;Ipernova;177867;Ipernova;single;Mr.Rain;69;FALSE;;;0.19500000;0.54700000;0.63800000;0.00000000;1;0.10700000;-8.318;1;0.04910000;100.655;4;0.56900000;2018-05-30T17:00:11.931Z;30/05/18;17:00:11
2ttUbhePgGQQKAe5vxQVG4;Tranqi Funky;203027;CosÃ¬ Com' Ã¨;album;Articolo 31;51;FALSE;italian arena pop, italian hip hop, italian pop;;0.266000;0.850;0.942;0.000003;5;0.3420;-4.738;0;0.0784;107.818;4;0.902;2018-07-08T17:00:19.426Z;08/07/18;17:00:19
2kVHAQKVtczchKctctzbtK;Swish Swish;242510;Witness;album;Katy Perry;77;TRUE;;;0.01960000;0.83600000;0.71600000;0.00001830;5;0.10100000;-5.211;0;0.05490000;119.938;4;0.53400000;2018-05-30T17:01:51.575Z;30/05/18;17:01:51
2rC9oaV3lthiRcokhTeuo9;Car Crash;170907;Human;album;Three Days Grace;51;FALSE;alternative metal, canadian metal, canadian rock, nu metal, pop punk, post-grunge, rap metal;;0.165000;0.548;0.913;0.000000;6;0.2790;-4.561;0;0.0768;146.047;4;0.155;2018-06-29T17:04:01.844Z;29/06/18;17:04:01
5iwvoI2MM2tOrdUhNjcsqf;No Roots;235813;No Roots;single;Alice Merton;66;FALSE;;;0.264000;0.863;0.657;0.006190;7;0.0713;-7.295;1;0.1050;115.958;4;0.829;2018-07-08T17:04:22.992Z;08/07/18;17:04:22
7aSf0dYFk02r5NIGeSbmqS;PÃ_nteme;152152;PÃ_nteme;single;Jenn Morel;57;FALSE;;;0.11000000;0.78400000;0.78300000;0.00006950;10;0.07370000;-5.861;0;0.15200000;112.014;4;0.82200000;2018-05-30T17:06:04.596Z;30/05/18;17:06:04
5x2xvWPlWHDzNKGwnJoaQF;Rebellion (feat. Daron Malakian);224160;Rebellion [feat. Daron Malakian];single;Linkin Park;30;FALSE;alternative metal, nu metal, post-grunge, rap metal;;0.001450;0.508;0.971;0.000000;8;0.6200;-3.027;1;0.0788;130.023;4;0.325;2018-06-29T17:06:53.190Z;29/06/18;17:06:53
3A8avFn28Z6ejIH5saWdsS;NEVERSORRY (feat. Supah Mario);232634;NEVERSORRY (feat. Supah Mario);single;Santii;46;FALSE;italian alternative;;0.136000;0.835;0.525;0.000000;8;0.0784;-6.392;1;0.0846;93.069;4;0.784;2018-07-08T17:08:18.089Z;08/07/18;17:08:18
3WPcICODKxVuYoWVzEtEdZ;Despacito - VersiÃ_n Pop;228547;Despacito (VersiÃ_n Pop);single;Luis Fonsi;48;FALSE;;;0.08400000;0.65900000;0.68200000;0.00000000;2;0.24500000;-5.486;1;0.05910000;89.033;4;0.69900000;2018-05-30T17:08:36.019Z;30/05/18;17:08:36
5x2xvWPlWHDzNKGwnJoaQF;Rebellion (feat. Daron Malakian);224160;Rebellion [feat. Daron Malakian];single;Linkin Park;30;FALSE;alternative metal, nu metal, post-grunge, rap metal;;0.001450;0.508;0.971;0.000000;8;0.6200;-3.027;1;0.0788;130.023;4;0.325;2018-06-29T17:09:41.971Z;29/06/18;17:09:41
15LgmMWKJCaITgsAcvyAzc;Mi Hai Fatto Fare Tardi;191372;Mi Hai Fatto Fare Tardi;single;Nina Zilli;42;FALSE;;;0.09530000;0.69000000;0.82000000;0.00000000;6;0.13100000;-3.116;0;0.07330000;166.015;4;0.78800000;2018-05-30T17:09:46.763Z;30/05/18;17:09:46
0m9xl23pyUMGrxwP1YdSe2;Taipei Person/Allah Tea;316920;Hydrograd;album;Stone Sour;55;TRUE;alternative metal, groove metal, nu metal, post-grunge, rap metal, rap rock, rock;;0.001340;0.311;0.983;0.000837;8;0.1480;-4.645;1;0.1150;167.394;4;0.177;2018-06-29T17:10:37.545Z;29/06/18;17:10:37
5x8w4Nmvx9ATRcAWOaRGBv;The Ballad Of Hollywood Jack And The Rage Kage;305680;Rize Of The Fenix;album;Tenacious D;47;TRUE;alternative metal, comedy rock, comic, post-grunge, rock;;0.355000;0.621;0.581;0.000004;4;0.2080;-6.772;0;0.0298;102.54;3;0.315;2018-06-29T17:11:37.954Z;29/06/18;17:11:37
0gG3KpZ0bZdHpxN0ElGv36;Boys In The Street;164776;Boys In The Street;single;Seeb;57;FALSE;edm, norwegian pop, pop, tropical house;;0.007670;0.638;0.696;0.000016;0;0.2280;-6.713;1;0.0552;133.933;4;0.216;2018-07-08T17:12:11.222Z;08/07/18;17:12:11
4nnu4hEwa5oejaEMpizXxY;Ti Fa Stare Bene;250893;Prisoner 709;album;Caparezza;61;FALSE;;;0.00572000;0.68300000;0.72900000;0.00332000;6;0.05070000;-5.417;0;0.03440000;127.029;4;0.86200000;2018-05-30T17:12:44.673Z;30/05/18;17:12:44
2bDENJyfbxj0neGiXUFvIX;Legendary;232173;No Place Is Home;album;Welshly Arms;67;FALSE;modern alternative rock, modern hard rock;;0.045800;0.537;0.656;0.000003;11;0.1120;-5.863;0;0.0411;141.873;4;0.450;2018-07-08T17:13:22.516Z;08/07/18;17:13:22
6bHzB3gk9n4Mr6nzPeghsw;Throw Down;176653;Rize Of The Fenix;album;Tenacious D;46;TRUE;alternative metal, comedy rock, comic, post-grunge, rock;;0.026200;0.505;0.789;0.000615;7;0.2420;-4.138;1;0.0767;129.996;4;0.698;2018-06-29T17:13:52.936Z;29/06/18;17:13:52
3dHgPdH2zvz4hBB9kg4b52;Pezzo di me (feat. Max GazzÃ¨);202453;Nel Caos Di Stanze Stupefacenti;album;Levante;54;FALSE;;;0.14500000;0.49000000;0.88900000;0.00000000;0;0.17000000;-3.266;1;0.10500000;179.923;4;0.71000000;2018-05-30T17:14:26.106Z;30/05/18;17:14:26
55hc4F8CuPCAdZ9CK23Vhx;Double Team Supreme;273267;The Good, The Bad, And the Drugly;compilation;Tenacious D;36;TRUE;alternative metal, comedy rock, comic, post-grunge, rock;;0.788000;0.402;0.539;0.000000;2;0.2860;-11.582;1;0.0774;90.863;4;0.505;2018-06-29T17:14:56.155Z;29/06/18;17:14:56
6PvjNYQ0cWU5zOyb3HUm7U;Roadie;178547;Rize Of The Fenix;album;Tenacious D;52;TRUE;alternative metal, comedy rock, comic, post-grunge, rock;;0.152000;0.684;0.535;0.000000;9;0.1100;-5.789;1;0.0294;94.998;4;0.627;2018-06-29T17:18:02.627Z;29/06/18;17:18:02
6XOYVSmNDjKUNMXooU4s4z;No Vacancy;223190;No Vacancy;single;OneRepublic;73;FALSE;;;0.05710000;0.71000000;0.73000000;0.00000000;5;0.13900000;-4.001;1;0.06070000;99.986;4;0.48000000;2018-05-30T17:18:13.247Z;30/05/18;17:18:13
75iO8zLKvNHnjPLyijmJdI;I'm an Alcoholic;210387;Il contrario dell'amore;album;L'Aura;29;FALSE;;;0.17100000;0.68500000;0.64400000;0.00000000;0;0.25000000;-4.768;1;0.05560000;118.0;4;0.85000000;2018-05-30T17:19:47.894Z;30/05/18;17:19:47
1evZznLDhMhfoNvbW5dV9A;Mind If I Stay;264194;Mind If I Stay;single;Kadebostany;45;FALSE;;;0.00370000;0.66600000;0.44400000;0.00000181;0;0.14900000;-7.568;0;0.03470000;116.874;4;0.40900000;2018-05-30T17:20:18.897Z;30/05/18;17:20:18
4qknM1pQz53QOyfDVTjcM9;Me EnamorÃ©;226893;El Dorado;album;Shakira;76;FALSE;;;0.19300000;0.74000000;0.87900000;0.00008250;9;0.09280000;-2.251;0;0.10500000;103.71;4;0.94800000;2018-05-30T17:21:19.341Z;30/05/18;17:21:19
7AujiK4ndTotwFOaGEjvOu;Bene ma non benissimo;193242;Bene ma non benissimo;single;Shade;63;TRUE;;;0.09000000;0.84100000;0.94900000;0.00000000;7;0.08790000;-2.275;0;0.20900000;127.968;4;0.89400000;2018-05-30T17:23:07.136Z;30/05/18;17:23:07
3TuPlmp1FzE0gS1f0FMka4;Non c'Ã¨ due senza trash;209000;Pop-hoolista;album;Fedez;41;FALSE;;;0.31200000;0.61300000;0.94800000;0.00000000;2;0.47600000;-4.681;1;0.13500000;90.002;4;0.75100000;2018-05-30T17:23:50.500Z;30/05/18;17:23:50
1WG95iYndhwzCo7zpitKG6;Bocciofili;239253;Vivere Aiuta A Non Morire;album;Dargen D'Amico;47;FALSE;;;0.05690000;0.67300000;0.87700000;0.00000000;1;0.08650000;-3.982;1;0.09530000;128.032;4;0.85000000;2018-05-30T17:27:19.886Z;30/05/18;17:27:19
4G4SjB1lVd8Ld84jY8fD51;Il cemento non Ã¨ un fiore;256640;Il mio primo disco da venduto;album;Fedez;37;FALSE;;;0.13500000;0.66100000;0.86200000;0.00000000;0;0.33700000;-6.073;1;0.13800000;137.053;4;0.70100000;2018-05-30T17:31:19.395Z;30/05/18;17:31:19
5zwhQRR2SeQsnAScMGflNz;Beautiful Disaster;226013;Pop-Hoolista Cosodipinto Edition;album;Fedez;49;FALSE;;;0.06130000;0.64300000;0.71000000;0.00000000;3;0.27300000;-7.587;0;0.04640000;120.085;4;0.33500000;2018-05-30T17:35:36.967Z;30/05/18;17:35:36
60SCRmavVjhkr2D7StNYXa;Indelebile (Inchiostro);230440;Bravo Ragazzo (Royal Edition);album;Gue Pequeno;40;TRUE;;;0.13800000;0.65700000;0.71700000;0.00000000;0;0.22000000;-8.165;1;0.05750000;124.891;4;0.39600000;2018-05-30T17:39:23.079Z;30/05/18;17:39:23
6uSfb7RjNSv3uGKIG3wYZn;La cassa dritta;174293;La cassa dritta;single;Two Fingerz;36;TRUE;;;0.14800000;0.64300000;0.95900000;0.00000000;7;0.39300000;-1.898;1;0.33100000;90.211;4;0.85600000;2018-05-30T17:43:28.803Z;30/05/18;17:43:28
3DmjHN1btW4dRtgwm7FdO2;Magnifico;203747;Pop-hoolista;album;Fedez;53;FALSE;;;0.30000000;0.67500000;0.68600000;0.00000000;0;0.10800000;-7.927;1;0.05420000;92.027;4;0.35900000;2018-05-30T17:46:22.295Z;30/05/18;17:46:22
7x0o0SJOOUPX38kh203LuE;Sembra semplice;234067;Sig. Brainwash - L'arte di accontentare;album;Fedez;43;FALSE;;;0.34800000;0.73100000;0.58600000;0.00000000;0;0.09010000;-7.389;1;0.05070000;102.99;4;0.85600000;2018-05-30T17:49:46.578Z;30/05/18;17:49:46
1t4lb8hB7zvkEbBmBexNU6;Comunisti col Rolex;294013;Comunisti col Rolex;album;J-AX;49;FALSE;;;0.26700000;0.70100000;0.69700000;0.00000000;6;0.11000000;-6.153;1;0.17000000;79.934;4;0.91200000;2018-05-30T17:53:40.893Z;30/05/18;17:53:40
4PRGxHpCpF2yoOHYKQIEwD;Rock And Roll;220561;Led Zeppelin IV (Deluxe Edition);album;Led Zeppelin;67;FALSE;album rock, classic rock, hard rock, rock;;0.000582;0.317;0.887;0.002580;9;0.0891;-7.292;1;0.0375;169.613;4;0.871;2018-06-23T17:57:01.733Z;23/06/18;17:57:01
2vAzyP21f777MdZNcyt6yt;L'amore eternit;258880;Pop-hoolista;album;Fedez;49;FALSE;;;0.01820000;0.31600000;0.70700000;0.00000000;9;0.05710000;-6.876;0;0.09400000;77.323;4;0.39600000;2018-05-30T18:00:46.751Z;30/05/18;18:00:46
1pKYYY0dkg23sQQXi0Q5zN;Around The World;429533;Homework;album;Daft Punk;69;FALSE;;;0.00356000;0.95600000;0.79500000;0.88900000;7;0.09060000;-5.311;1;0.15000000;121.294;4;0.84100000;2018-05-28T18:04:13.788Z;28/05/18;18:04:13
5gOK3GYmmWvV8UyCpnRY4J;Around the World (La La La La La) - Radio Version;215840;Just The Best 4/2000;compilation;A Touch Of Class;54;FALSE;;;0.11900000;0.60500000;0.97400000;0.00147000;9;0.15700000;-6.182;0;0.02790000;131.946;4;0.64800000;2018-05-28T18:08:11.488Z;28/05/18;18:08:11
22OkYzlU46O7PF5Kw4YfKF;King of the Jungle;159154;King of the Jungle;single;Shanguy;33;FALSE;;;0.032300;0.834;0.895;0.003100;11;0.0960;-3.919;0;0.0893;115.993;4;0.703;2018-06-28T18:10:58.689Z;28/06/18;18:10:58
0UNhyJMm92IAASAHHO4MTD;Legend;178011;Legend;single;Stadiumx;45;FALSE;big room, deep big room, edm, electro house, house, progressive electro house, progressive house, sky room;;0.012300;0.604;0.947;0.819000;7;0.1050;-3.459;0;0.0450;125.974;4;0.042;2018-06-28T18:13:47.480Z;28/06/18;18:13:47
6GyR41k0C1zaWtehhZuR1X;Around the World;209521;Around the World;single;MÃ¶we;54;FALSE;;;0.58000000;0.69600000;0.72900000;0.00000000;11;0.17300000;-4.3;0;0.03320000;123.968;4;0.55200000;2018-05-28T18:14:02.503Z;28/05/18;18:14:02
47LqR8uKRA8WcZcSXkdAbz;MorirÃ_ da re;157758;MorirÃ_ da re;single;MÃ¥neskin;76;FALSE;italian alternative, italian arena pop;;0.122000;0.617;0.879;0.000000;10;0.0362;-2.597;1;0.1530;193.998;4;0.926;2018-06-27T18:14:32.381Z;27/06/18;18:14:32
5GJT1QCh2RLxg9R8PJ52eX;Last Night a DJ Saved My Life;189677;Last Night a DJ Saved My Life;single;Michael Prado;37;FALSE;;;0.005060;0.722;0.761;0.000325;6;0.3590;-6.079;0;0.0522;124.005;4;0.526;2018-06-28T18:15:14.011Z;28/06/18;18:15:14
1pKYYY0dkg23sQQXi0Q5zN;Around The World;429533;Homework;album;Daft Punk;69;FALSE;;;0.00356000;0.95600000;0.79500000;0.88900000;7;0.09060000;-5.311;1;0.15000000;121.294;4;0.84100000;2018-05-28T18:15:19.398Z;28/05/18;18:15:19
7AujiK4ndTotwFOaGEjvOu;Bene ma non benissimo;193242;Bene ma non benissimo;single;Shade;65;TRUE;italian arena pop, italian hip hop;;0.090000;0.841;0.949;0.000000;7;0.0879;-2.275;0;0.2090;127.968;4;0.894;2018-06-27T18:17:10.427Z;27/06/18;18:17:10
4kL6ADkugxbEWjQhmqAqgF;Spread Love - Radio Mix;205073;Spread Love;single;Michael Prado;18;FALSE;;;0.012700;0.707;0.844;0.000790;4;0.0784;-4.612;0;0.0289;122.011;4;0.268;2018-06-28T18:18:22.176Z;28/06/18;18:18:22
1HxLdPHNJbFY3DG8c5qqhX;bellyache;179172;Bellyache;single;Billie Eilish;72;FALSE;electropop, pop;;0.468000;0.694;0.579;0.033700;4;0.5800;-8.608;0;0.0947;99.953;4;0.410;2018-07-03T18:19:16.546Z;03/07/18;18:19:16
19MNcIDsMYazIRF3j0zKUH;Who's To Blame;165121;Who's To Blame;single;MÃ¶we;63;FALSE;deep house, deep tropical house, tropical house;;0.173000;0.656;0.705;0.000008;1;0.1280;-6.248;0;0.0326;124.022;4;0.251;2018-06-28T18:19:37.525Z;28/06/18;18:19:37
1pKYYY0dkg23sQQXi0Q5zN;Around The World;429533;Homework;album;Daft Punk;69;FALSE;;;0.00356000;0.95600000;0.79500000;0.88900000;7;0.09060000;-5.311;1;0.15000000;121.294;4;0.84100000;2018-05-28T18:19:44.788Z;28/05/18;18:19:44
4qXazIgF98vP9x4PzQmZkY;In My Mind (feat. Mi Manchi);227274;In My Mind (feat. Mi Manchi);single;LVNDSCAPE;58;FALSE;deep house, deep tropical house, edm, house, progressive house, tropical house;;0.029600;0.608;0.804;0.017500;11;0.2120;-6.278;1;0.0347;120.997;4;0.236;2018-06-28T18:21:37.736Z;28/06/18;18:21:37
6GyR41k0C1zaWtehhZuR1X;Around the World;209521;Around the World;single;MÃ¶we;54;FALSE;;;0.58000000;0.69600000;0.72900000;0.00000000;11;0.17300000;-4.3;0;0.03320000;123.968;4;0.55200000;2018-05-28T18:22:14.512Z;28/05/18;18:22:14
5vjIJQcRUSm8DdFAQaX12B;Onde - Sondr Remix;174613;Onde (Sondr Remix);single;Marco Mengoni;60;FALSE;italian arena pop, italian pop, italian pop rock;;0.002760;0.665;0.886;0.000000;7;0.1450;-4.399;1;0.0893;120.04;4;0.693;2018-06-25T18:24:38.156Z;25/06/18;18:24:38
19MNcIDsMYazIRF3j0zKUH;Who's To Blame;165121;Who's To Blame;single;MÃ¶we;63;FALSE;deep house, deep tropical house, tropical house;;0.173000;0.656;0.705;0.000008;1;0.1280;-6.248;0;0.0326;124.022;4;0.251;2018-06-28T18:25:24.093Z;28/06/18;18:25:24
6GyR41k0C1zaWtehhZuR1X;Around the World;209521;Around the World;single;MÃ¶we;54;FALSE;;;0.58000000;0.69600000;0.72900000;0.00000000;11;0.17300000;-4.3;0;0.03320000;123.968;4;0.55200000;2018-05-28T18:25:30.089Z;28/05/18;18:25:30
6ITDAE1VFqNtNBJ51uI1Jl;Fenomeno;199533;Fenomeno;album;Fabri Fibra;55;FALSE;italian hip hop, italian pop;;0.066000;0.853;0.785;0.000000;5;0.0445;-5.943;1;0.2640;101.027;4;0.802;2018-06-25T18:27:33.308Z;25/06/18;18:27:33
0Z3dF1vcTuTcNJe0OhKtlw;Discovery Channel;212336;Discovery Channel;single;Lika Morgan;54;FALSE;deep groove house, deep tropical house, groove room, house, tropical house;;0.107000;0.810;0.707;0.011500;11;0.1460;-5.429;0;0.0467;122.014;4;0.395;2018-06-28T18:28:09.693Z;28/06/18;18:28:09
6GyR41k0C1zaWtehhZuR1X;Around the World;209521;Around the World;single;MÃ¶we;54;FALSE;;;0.58000000;0.69600000;0.72900000;0.00000000;11;0.17300000;-4.3;0;0.03320000;123.968;4;0.55200000;2018-05-28T18:28:49.098Z;28/05/18;18:28:49
6GyR41k0C1zaWtehhZuR1X;Around the World;209521;Around the World;single;MÃ¶we;54;FALSE;;;0.58000000;0.69600000;0.72900000;0.00000000;11;0.17300000;-4.3;0;0.03320000;123.968;4;0.55200000;2018-05-28T18:31:15.870Z;28/05/18;18:31:15
4fCY0FMWCkCEspNZ1sQMdi;Stars (feat. Tania Zygar);172318;Stars (feat. Tania Zygar);single;Vijay & Sofia Zlatko;57;FALSE;deep house, deep tropical house, groove room, tropical house;;0.041100;0.831;0.761;0.000170;2;0.1270;-7.85;1;0.0474;124.001;4;0.464;2018-06-28T18:31:42.646Z;28/06/18;18:31:42
3EIaMTBMRM42nbEROLg7cZ;Sink;227067;Sink;single;Noah Kahan;63;FALSE;indie anthem-folk, neo mellow;;0.412000;0.620;0.493;0.000119;10;0.1140;-8.311;1;0.0298;82.521;4;0.284;2018-07-07T18:33:18.941Z;07/07/18;18:33:18
2MYEQvo1YGqHN96kiGWLGW;Mi basta;219360;Amore che torni;album;Negramaro;49;FALSE;italian arena pop, italian pop;;0.390000;0.319;0.677;0.000000;9;0.1130;-6.826;1;0.0814;175.902;4;0.219;2018-06-27T18:44:36.518Z;27/06/18;18:44:36
5nRDOsITlnO6fAEJBd8lef;Che fantastica storia Ã¨ la vita;358000;Che Fantastica Storia Ãˆ La Vita;album;Antonello Venditti;52;FALSE;classic italian pop, italian arena pop, italian pop;;0.077300;0.568;0.638;0.000004;9;0.1570;-6.311;1;0.0246;98.002;4;0.233;2018-06-27T18:48:14.601Z;27/06/18;18:48:14
547FN8gMxHVVdIgnUJZwm8;Guai;211760;Guai;single;True Skill;24;TRUE;;;0.303000;0.663;0.728;0.000000;10;0.0991;-6.759;0;0.1540;125.91;4;0.692;2018-06-24T18:49:13.927Z;24/06/18;18:49:13
7HdlpABlb0ZIVIYZoQhW5J;Writer In The Dark;216611;Melodrama;album;Lorde;58;FALSE;art pop, dance pop, electropop, metropopolis, pop;;0.750000;0.418;0.281;0.000000;7;0.3220;-8.035;1;0.0379;128.287;3;0.283;2018-07-03T18:51:35.515Z;03/07/18;18:51:35
4rhXMYxRmM9qK6atMs9l22;Costenzo;168392;Costenzo;single;The Jab;36;FALSE;;;0.142000;0.638;0.823;0.000000;10;0.2760;-6.447;0;0.2780;105.163;4;0.643;2018-06-24T18:52:46.224Z;24/06/18;18:52:46
1XZrMIHtCVJPqK29Mzm44G;Bottom of a Bottle;221827;Shapeshifter;album;Smile Empty Soul;65;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock;;0.002360;0.537;0.847;0.000001;6;0.0844;-5.208;1;0.0383;106.055;4;0.459;2018-07-03T18:55:11.539Z;03/07/18;18:55:11
6JDWZ7FD5Hst2mhUGKZwEK;Non aprite quella porta;251905;Graffiti;album;â‰ˆ Belize â‰ˆ;34;FALSE;italian alternative, italian arena pop;;0.004380;0.635;0.739;0.000501;7;0.1030;-7.611;1;0.0776;118.815;4;0.558;2018-06-24T18:55:35.427Z;24/06/18;18:55:35
21Ay8mJRYQuOMZp7qyQXl6;50 Special;207520;...SquÃ©rez?;album;LÃ_napop;58;FALSE;italian arena pop, italian pop;;0.004450;0.497;0.941;0.000036;7;0.0993;-4.627;1;0.0313;160.179;4;0.862;2018-06-25T18:56:05.325Z;25/06/18;18:56:05
7cOiJFL8IiZVAPBZtNW5a8;One Kiss (with Dua Lipa) - R3HAB Remix;190866;One Kiss (with Dua Lipa) [R3HAB Remix];single;Calvin Harris;68;FALSE;dance pop, edm, electro house, house, pop, progressive house;;0.158000;0.590;0.919;0.000214;9;0.0595;-3.314;0;0.1460;126.926;4;0.133;2018-06-24T18:56:49.327Z;24/06/18;18:56:49
2oIFFx2csg2lxgOhLDrd70;Never Be the Same;200132;Never Be the Same (Sons Of Maria vs. Agatha Saron);single;Sons Of Maria;56;FALSE;;;0.52600000;0.56100000;0.56700000;0.02560000;8;0.14900000;-7.1;0;0.05640000;106.458;1;0.43400000;2018-06-01T18:57:03.872Z;01/06/18;18:57:03
1ZtVN326V42hioNyRjU4P2;Colors;198533;Crossfade;album;Crossfade;60;FALSE;alternative metal, nu metal, post-grunge, rap metal, rap rock;;0.001740;0.337;0.835;0.000000;2;0.0945;-6.351;0;0.0570;87.561;4;0.418;2018-07-03T18:57:03.564Z;03/07/18;18:57:03
4Q7uJoiHAwtJPE1iPmzaRE;Love Again;180969;Love Again;single;FDVM;60;FALSE;;;0.05500000;0.68100000;0.58100000;0.00000000;7;0.09930000;-7.091;1;0.04100000;123.891;4;0.39300000;2018-06-01T18:59:16.878Z;01/06/18;18:59:16
0UJxSEyswz4yfsJmGaenGw;Bomber;194053;Entro in pass;album;Il Pagante;56;FALSE;italian arena pop, italian hip hop;;0.328000;0.777;0.941;0.000056;5;0.4100;-2.158;1;0.0472;117.968;4;0.607;2018-06-25T18:59:33.201Z;25/06/18;18:59:33
3hk99PJYY2Zdh05UR1iRcW;Che ne sai;159987;Plume;album;Irama;67;FALSE;italian arena pop;;0.079400;0.771;0.762;0.000000;1;0.0721;-7.07;0;0.0412;131.953;4;0.944;2018-06-24T18:59:59.794Z;24/06/18;18:59:59
1iWgFnhR0oW5Mup8yXDAPW;Soldiers;241849;Soldiers;single;Otherwise;62;FALSE;alternative metal, hard alternative, nu metal, post-grunge, rap metal, rap rock;;0.009500;0.592;0.877;0.000171;2;0.1310;-4.05;0;0.0502;117.106;4;0.712;2018-07-03T19:00:21.494Z;03/07/18;19:00:21
2FVm4ADgYRIQWlpYKDPdl9;Winnebago (feat. Quinn XCII & Daniel Wilson);179937;Winnebago (feat. Quinn XCII & Daniel Wilson);single;Gryffin;74;TRUE;;;0.10600000;0.65400000;0.88600000;0.00000917;4;0.16100000;-2.808;1;0.04170000;147.959;4;0.70400000;2018-06-01T19:01:36.403Z;01/06/18;19:01:36
1anDtskDqTK7rWcBiVSuvh;Lo So Fare;206667;Lo So Fare;single;BADA$$ B.;55;TRUE;;;0.052600;0.756;0.903;0.000000;10;0.2900;-3.944;1;0.0365;125.975;4;0.271;2018-06-24T19:02:40.451Z;24/06/18;19:02:40
2LrSLJLhv7oATJZcuLtKt6;Poetica;293960;Poetica;single;Cesare Cremonini;57;FALSE;classic italian pop, italian alternative, italian arena pop, italian pop;;0.013700;0.238;0.618;0.000000;7;0.0727;-6.506;1;0.0373;139.878;3;0.206;2018-06-25T19:02:47.925Z;25/06/18;19:02:47
3pB4s8kQWnxxdr2irpaxmO;Nuvole Bienache - Doog Pop Remix;388601;Nuvole Bienache (Doog Pop Remix);single;Ludovico Einaudi;56;FALSE;bow pop, compositional ambient;;0.056800;0.549;0.894;0.867000;8;0.6110;-6.448;1;0.0447;118.624;4;0.038;2018-06-24T19:06:07.838Z;24/06/18;19:06:07
06s4nPCUr2P4qmyPUQPj86;Lip Gloss And Black;304613;Suicide Notes And Butterfly Kisses;album;Atreyu;38;FALSE;;;0.00025700;0.31800000;0.80800000;0.01460000;8;0.28300000;-7.186;1;0.07030000;147.742;4;0.21900000;2018-06-01T19:06:46.582Z;01/06/18;19:06:46
0QijsaMELH5n5T012X6LYb;Far Away;139143;Far Away;single;Dorothy Laddland;65;FALSE;;;0.99000000;0.58800000;0.08910000;0.93100000;2;0.15100000;-32.152;1;0.04400000;66.001;3;0.27100000;2018-06-01T19:07:29.927Z;01/06/18;19:07:29
7umg88XNmNGVse4Ww4na9Z;Cr9;207360;Musica da giostra, Vol. 4;album;DJ Matrix;27;FALSE;italian hip hop, italian pop;;0.046200;0.867;0.687;0.349000;4;0.8650;-2.637;0;0.0977;128.002;4;0.486;2018-06-25T19:07:42.433Z;25/06/18;19:07:42
4ltFUwVA65LD3vgoFQo68b;Despair;194000;Despair;single;Goratie;59;FALSE;;;0.89300000;0.40000000;0.27600000;0.83000000;8;0.10400000;-13.799;0;0.03370000;143.97;4;0.09710000;2018-06-01T19:09:47.780Z;01/06/18;19:09:47
0WUJFeQIVPI9Mi7QBZtExs;The Departure - Persistence of Vision;109592;The Leftovers (Music from the HBOÂ® Series) Season 2;album;Max Richter;52;FALSE;;;0.99600000;0.26600000;0.02560000;0.92900000;0;0.09440000;-33.325;0;0.04390000;72.702;4;0.09850000;2018-06-01T19:10:52.838Z;01/06/18;19:10:52
6pgwDhZkEm0qSeLv3dCh4X;Championa;280240;Championa;single;Pusho;46;FALSE;reggaeton flow, trap latino;;0.268000;0.831;0.726;0.000000;8;0.3440;-5.242;1;0.1620;83.999;4;0.810;2018-06-24T19:12:36.995Z;24/06/18;19:12:36
